fecha,pais,hemisferio,car_type,payment_method,evento_especial,demanda_pasajeros
2024-03-25,France,N,tourist_van,card,0,96
2024-03-25,France,N,tourist_van,digital_wallet,0,109
2024-03-25,France,N,train_express,cash,0,507
2024-03-25,France,N,train_express,card,0,494
2024-03-25,France,N,train_express,digital_wallet,0,485
2024-03-26,France,N,luxury_bus,cash,0,127
2024-03-26,France,N,luxury_bus,card,0,102
2024-03-26,France,N,luxury_bus,digital_wallet,0,101
2024-03-26,France,N,tourist_van,cash,0,130
2024-03-26,France,N,tourist_van,card,0,100
2024-03-26,France,N,tourist_van,digital_wallet,0,81
2024-03-26,France,N,train_express,cash,0,516
2024-03-26,France,N,train_express,card,0,484
2024-03-26,France,N,train_express,digital_wallet,0,520
2024-03-27,France,N,luxury_bus,cash,0,108
2024-03-27,France,N,luxury_bus,card,0,105
2024-03-27,France,N,luxury_bus,digital_wallet,0,90
2024-03-27,France,N,tourist_van,cash,0,113
2024-03-27,France,N,tourist_van,card,0,94
2024-03-27,France,N,tourist_van,digital_wallet,0,112
2024-03-27,France,N,train_express,cash,0,498
2024-03-27,France,N,train_express,card,0,513
2024-03-27,France,N,train_express,digital_wallet,0,486
2024-03-28,France,N,luxury_bus,cash,0,90
2024-03-28,France,N,luxury_bus,card,0,98
2024-03-28,France,N,luxury_bus,digital_wallet,0,110
2024-03-28,France,N,tourist_van,cash,0,123
2024-03-28,France,N,tourist_van,card,0,100
2024-03-28,France,N,tourist_van,digital_wallet,0,103
2024-03-28,France,N,train_express,cash,0,499
2024-03-28,France,N,train_express,card,0,486
2024-03-28,France,N,train_express,digital_wallet,0,481
2024-03-29,France,N,luxury_bus,cash,0,145
2024-03-29,France,N,luxury_bus,card,0,171
2024-03-29,France,N,luxury_bus,digital_wallet,0,157
2024-03-29,France,N,tourist_van,cash,0,156
2024-03-29,France,N,tourist_van,card,0,142
2024-03-29,France,N,tourist_van,digital_wallet,0,160
2024-03-29,France,N,train_express,cash,0,511
2024-03-29,France,N,train_express,card,0,556
2024-03-29,France,N,train_express,digital_wallet,0,540
2024-03-30,France,N,luxury_bus,cash,0,155
2024-03-30,France,N,luxury_bus,card,0,133
2024-03-30,France,N,luxury_bus,digital_wallet,0,173
2024-03-30,France,N,tourist_van,cash,0,128
2024-03-30,France,N,tourist_van,card,0,164
2024-03-30,France,N,tourist_van,digital_wallet,0,149
2024-03-30,France,N,train_express,cash,0,546
2024-03-30,France,N,train_express,card,0,565
2024-03-30,France,N,train_express,digital_wallet,0,562
2024-03-31,France,N,luxury_bus,cash,0,81
2024-03-31,France,N,luxury_bus,card,0,70
2024-03-31,France,N,luxury_bus,digital_wallet,0,64
2024-03-31,France,N,tourist_van,cash,0,83
2024-03-31,France,N,tourist_van,card,0,82
2024-03-31,France,N,tourist_van,digital_wallet,0,67
2024-03-31,France,N,train_express,cash,0,455
2024-03-31,France,N,train_express,card,0,471
2024-03-31,France,N,train_express,digital_wallet,0,483
2024-04-01,France,N,luxury_bus,cash,0,106
2024-04-01,France,N,luxury_bus,card,0,103
2024-04-01,France,N,luxury_bus,digital_wallet,0,103
2024-04-01,France,N,tourist_van,cash,0,88
2024-04-01,France,N,tourist_van,card,0,120
2024-04-01,France,N,tourist_van,digital_wallet,0,103
2024-04-01,France,N,train_express,cash,0,486
2024-04-01,France,N,train_express,card,0,477
2024-04-01,France,N,train_express,digital_wallet,0,506
2024-04-02,France,N,luxury_bus,cash,0,116
2024-04-02,France,N,luxury_bus,card,0,108
2024-04-02,France,N,luxury_bus,digital_wallet,0,113
2024-04-02,France,N,tourist_van,cash,0,104
2024-04-02,France,N,tourist_van,card,0,91
2024-04-02,France,N,tourist_van,digital_wallet,0,121
2024-04-02,France,N,train_express,cash,0,507
2024-04-02,France,N,train_express,card,0,486
2024-04-02,France,N,train_express,digital_wallet,0,508
2024-04-03,France,N,luxury_bus,cash,0,119
2024-04-03,France,N,luxury_bus,card,0,107
2024-04-03,France,N,luxury_bus,digital_wallet,0,100
2024-04-03,France,N,tourist_van,cash,0,111
2024-04-03,France,N,tourist_van,card,0,107
2024-04-03,France,N,tourist_van,digital_wallet,0,99
2024-04-03,France,N,train_express,cash,0,512
2024-04-03,France,N,train_express,card,0,507
2024-04-03,France,N,train_express,digital_wallet,0,500
2024-04-04,France,N,luxury_bus,cash,0,103
2024-04-04,France,N,luxury_bus,card,0,122
2024-04-04,France,N,luxury_bus,digital_wallet,0,98
2024-04-04,France,N,tourist_van,cash,0,112
2024-04-04,France,N,tourist_van,card,0,99
2024-04-04,France,N,tourist_van,digital_wallet,0,124
2024-04-04,France,N,train_express,cash,0,491
2024-04-04,France,N,train_express,card,0,493
2024-04-04,France,N,train_express,digital_wallet,0,494
2024-04-05,France,N,luxury_bus,cash,0,136
2024-04-05,France,N,luxury_bus,card,0,183
2024-04-05,France,N,luxury_bus,digital_wallet,0,169
2024-04-05,France,N,tourist_van,cash,0,147
2024-04-05,France,N,tourist_van,card,0,155
2024-04-05,France,N,tourist_van,digital_wallet,0,168
2024-04-05,France,N,train_express,cash,0,524
2024-04-05,France,N,train_express,card,0,536
2024-04-05,France,N,train_express,digital_wallet,0,543
2024-04-06,France,N,luxury_bus,cash,0,155
2024-04-06,France,N,luxury_bus,card,0,171
2024-04-06,France,N,luxury_bus,digital_wallet,0,162
2024-04-06,France,N,tourist_van,cash,0,143
2024-04-06,France,N,tourist_van,card,0,160
2024-04-06,France,N,tourist_van,digital_wallet,0,169
2024-04-06,France,N,train_express,cash,0,512
2024-04-06,France,N,train_express,card,0,557
2024-04-06,France,N,train_express,digital_wallet,0,561
2024-04-07,France,N,luxury_bus,cash,0,85
2024-04-07,France,N,luxury_bus,card,0,80
2024-04-07,France,N,luxury_bus,digital_wallet,0,83
2024-04-07,France,N,tourist_van,cash,0,95
2024-04-07,France,N,tourist_van,card,0,68
2024-04-07,France,N,tourist_van,digital_wallet,0,75
2024-04-07,France,N,train_express,cash,0,465
2024-04-07,France,N,train_express,card,0,481
2024-04-07,France,N,train_express,digital_wallet,0,463
2024-04-08,France,N,luxury_bus,cash,0,95
2024-04-08,France,N,luxury_bus,card,0,98
2024-04-08,France,N,luxury_bus,digital_wallet,0,88
2024-04-08,France,N,tourist_van,cash,0,103
2024-04-08,France,N,tourist_van,card,0,105
2024-04-08,France,N,tourist_van,digital_wallet,0,90
2024-04-08,France,N,train_express,cash,0,490
2024-04-08,France,N,train_express,card,0,493
2024-04-08,France,N,train_express,digital_wallet,0,507
2024-04-09,France,N,luxury_bus,cash,0,96
2024-04-09,France,N,luxury_bus,card,0,92
2024-04-09,France,N,luxury_bus,digital_wallet,0,102
2024-04-09,France,N,tourist_van,cash,0,115
2024-04-09,France,N,tourist_van,card,0,104
2024-04-09,France,N,tourist_van,digital_wallet,0,111
2024-04-09,France,N,train_express,cash,0,488
2024-04-09,France,N,train_express,card,0,501
2024-04-09,France,N,train_express,digital_wallet,0,503
2024-04-10,France,N,luxury_bus,cash,0,95
2024-04-10,France,N,luxury_bus,card,0,97
2024-04-10,France,N,luxury_bus,digital_wallet,0,82
2024-04-10,France,N,tourist_van,cash,0,112
2024-04-10,France,N,tourist_van,card,0,97
2024-04-10,France,N,tourist_van,digital_wallet,0,103
2024-04-10,France,N,train_express,cash,0,495
2024-04-10,France,N,train_express,card,0,503
2024-04-10,France,N,train_express,digital_wallet,0,490
2024-04-11,France,N,luxury_bus,cash,0,104
2024-04-11,France,N,luxury_bus,card,0,121
2024-04-11,France,N,luxury_bus,digital_wallet,0,125
2024-04-11,France,N,tourist_van,cash,0,113
2024-04-11,France,N,tourist_van,card,0,121
2024-04-11,France,N,tourist_van,digital_wallet,0,110
2024-04-11,France,N,train_express,cash,0,495
2024-04-11,France,N,train_express,card,0,505
2024-04-11,France,N,train_express,digital_wallet,0,490
2024-04-12,France,N,luxury_bus,cash,0,134
2024-04-12,France,N,luxury_bus,card,0,151
2024-04-12,France,N,luxury_bus,digital_wallet,0,148
2024-04-12,France,N,tourist_van,cash,0,149
2024-04-12,France,N,tourist_van,card,0,162
2024-04-12,France,N,tourist_van,digital_wallet,0,133
2024-04-12,France,N,train_express,cash,0,534
2024-04-12,France,N,train_express,card,0,562
2024-04-12,France,N,train_express,digital_wallet,0,571
2024-04-13,France,N,luxury_bus,cash,0,158
2024-04-13,France,N,luxury_bus,card,0,144
2024-04-13,France,N,luxury_bus,digital_wallet,0,164
2024-04-13,France,N,tourist_van,cash,0,144
2024-04-13,France,N,tourist_van,card,0,177
2024-04-13,France,N,tourist_van,digital_wallet,0,145
2024-04-13,France,N,train_express,cash,0,542
2024-04-13,France,N,train_express,card,0,567
2024-04-13,France,N,train_express,digital_wallet,0,529
2024-04-14,France,N,luxury_bus,cash,0,72
2024-04-14,France,N,luxury_bus,card,0,63
2024-04-14,France,N,luxury_bus,digital_wallet,0,84
2024-04-14,France,N,tourist_van,cash,0,79
2024-04-14,France,N,tourist_van,card,0,86
2024-04-14,France,N,tourist_van,digital_wallet,0,66
2024-04-14,France,N,train_express,cash,0,464
2024-04-14,France,N,train_express,card,0,464
2024-04-14,France,N,train_express,digital_wallet,0,471
2024-04-15,France,N,luxury_bus,cash,0,109
2024-04-15,France,N,luxury_bus,card,0,116
2024-04-15,France,N,luxury_bus,digital_wallet,0,108
2024-04-15,France,N,tourist_van,cash,0,84
2024-04-15,France,N,tourist_van,card,0,138
2024-04-15,France,N,tourist_van,digital_wallet,0,87
2024-04-15,France,N,train_express,cash,0,505
2024-04-15,France,N,train_express,card,0,513
2024-04-15,France,N,train_express,digital_wallet,0,504
2024-04-16,France,N,luxury_bus,cash,0,117
2024-04-16,France,N,luxury_bus,card,0,94
2024-04-16,France,N,luxury_bus,digital_wallet,0,121
2024-04-16,France,N,tourist_van,cash,0,94
2024-04-16,France,N,tourist_van,card,0,108
2024-04-16,France,N,tourist_van,digital_wallet,0,96
2024-04-16,France,N,train_express,cash,0,477
2024-04-16,France,N,train_express,card,0,500
2024-04-16,France,N,train_express,digital_wallet,0,509
2024-04-17,France,N,luxury_bus,cash,0,101
2024-04-17,France,N,luxury_bus,card,0,115
2024-04-17,France,N,luxury_bus,digital_wallet,0,93
2024-04-17,France,N,tourist_van,cash,0,113
2024-04-17,France,N,tourist_van,card,0,71
2024-04-17,France,N,tourist_van,digital_wallet,0,121
2024-04-17,France,N,train_express,cash,0,490
2024-04-17,France,N,train_express,card,0,483
2024-04-17,France,N,train_express,digital_wallet,0,490
2024-04-18,France,N,luxury_bus,cash,0,129
2024-04-18,France,N,luxury_bus,card,0,112
2024-04-18,France,N,luxury_bus,digital_wallet,0,104
2024-04-18,France,N,tourist_van,cash,0,138
2024-04-18,France,N,tourist_van,card,0,114
2024-04-18,France,N,tourist_van,digital_wallet,0,110
2024-04-18,France,N,train_express,cash,0,510
2024-04-18,France,N,train_express,card,0,512
2024-04-18,France,N,train_express,digital_wallet,0,490
2024-04-19,France,N,luxury_bus,cash,0,133
2024-04-19,France,N,luxury_bus,card,0,149
2024-04-19,France,N,luxury_bus,digital_wallet,0,162
2024-04-19,France,N,tourist_van,cash,0,145
2024-04-19,France,N,tourist_van,card,0,154
2024-04-19,France,N,tourist_van,digital_wallet,0,150
2024-04-19,France,N,train_express,cash,0,552
2024-04-19,France,N,train_express,card,0,545
2024-04-19,France,N,train_express,digital_wallet,0,539
2024-04-20,France,N,luxury_bus,cash,0,142
2024-04-20,France,N,luxury_bus,card,0,150
2024-04-20,France,N,luxury_bus,digital_wallet,0,152
2024-04-20,France,N,tourist_van,cash,0,146
2024-04-20,France,N,tourist_van,card,0,168
2024-04-20,France,N,tourist_van,digital_wallet,0,197
2024-04-20,France,N,train_express,cash,0,558
2024-04-20,France,N,train_express,card,0,537
2024-04-20,France,N,train_express,digital_wallet,0,550
2024-04-21,France,N,luxury_bus,cash,0,82
2024-04-21,France,N,luxury_bus,card,0,81
2024-04-21,France,N,luxury_bus,digital_wallet,0,69
2024-04-21,France,N,tourist_van,cash,0,86
2024-04-21,France,N,tourist_van,card,0,65
2024-04-21,France,N,tourist_van,digital_wallet,0,69
2024-04-21,France,N,train_express,cash,0,463
2024-04-21,France,N,train_express,card,0,459
2024-04-21,France,N,train_express,digital_wallet,0,485
2024-04-22,France,N,luxury_bus,cash,0,112
2024-04-22,France,N,luxury_bus,card,0,112
2024-04-22,France,N,luxury_bus,digital_wallet,0,99
2024-04-22,France,N,tourist_van,cash,0,137
2024-04-22,France,N,tourist_van,card,0,91
2024-04-22,France,N,tourist_van,digital_wallet,0,117
2024-04-22,France,N,train_express,cash,0,521
2024-04-22,France,N,train_express,card,0,502
2024-04-22,France,N,train_express,digital_wallet,0,500
2024-04-23,France,N,luxury_bus,cash,0,102
2024-04-23,France,N,luxury_bus,card,0,114
2024-04-23,France,N,luxury_bus,digital_wallet,0,106
2024-04-23,France,N,tourist_van,cash,0,126
2024-04-23,France,N,tourist_van,card,0,99
2024-04-23,France,N,tourist_van,digital_wallet,0,97
2024-04-23,France,N,train_express,cash,0,486
2024-04-23,France,N,train_express,card,0,516
2024-04-23,France,N,train_express,digital_wallet,0,503
2024-04-24,France,N,luxury_bus,cash,0,123
2024-04-24,France,N,luxury_bus,card,0,102
2024-04-24,France,N,luxury_bus,digital_wallet,0,89
2024-04-24,France,N,tourist_van,cash,0,119
2024-04-24,France,N,tourist_van,card,0,117
2024-04-24,France,N,tourist_van,digital_wallet,0,98
2024-04-24,France,N,train_express,cash,0,485
2024-04-24,France,N,train_express,card,0,489
2024-04-24,France,N,train_express,digital_wallet,0,495
2024-04-25,France,N,luxury_bus,cash,0,108
2024-04-25,France,N,luxury_bus,card,0,112
2024-04-25,France,N,luxury_bus,digital_wallet,0,101
2024-04-25,France,N,tourist_van,cash,0,131
2024-04-25,France,N,tourist_van,card,0,131
2024-04-25,France,N,tourist_van,digital_wallet,0,110
2024-04-25,France,N,train_express,cash,0,501
2024-04-25,France,N,train_express,card,0,490
2024-04-25,France,N,train_express,digital_wallet,0,512
2024-04-26,France,N,luxury_bus,cash,0,149
2024-04-26,France,N,luxury_bus,card,0,145
2024-04-26,France,N,luxury_bus,digital_wallet,0,154
2024-04-26,France,N,tourist_van,cash,0,147
2024-04-26,France,N,tourist_van,card,0,175
2024-04-26,France,N,tourist_van,digital_wallet,0,133
2024-04-26,France,N,train_express,cash,0,542
2024-04-26,France,N,train_express,card,0,552
2024-04-26,France,N,train_express,digital_wallet,0,546
2024-04-27,France,N,luxury_bus,cash,0,141
2024-04-27,France,N,luxury_bus,card,0,173
2024-04-27,France,N,luxury_bus,digital_wallet,0,161
2024-04-27,France,N,tourist_van,cash,0,117
2024-04-27,France,N,tourist_van,card,0,161
2024-04-27,France,N,tourist_van,digital_wallet,0,168
2024-04-27,France,N,train_express,cash,0,529
2024-04-27,France,N,train_express,card,0,531
2024-04-27,France,N,train_express,digital_wallet,0,567
2024-04-28,France,N,luxury_bus,cash,0,71
2024-04-28,France,N,luxury_bus,card,0,79
2024-04-28,France,N,luxury_bus,digital_wallet,0,53
2024-04-28,France,N,tourist_van,cash,0,91
2024-04-28,France,N,tourist_van,card,0,61
2024-04-28,France,N,tourist_van,digital_wallet,0,92
2024-04-28,France,N,train_express,cash,0,460
2024-04-28,France,N,train_express,card,0,472
2024-04-28,France,N,train_express,digital_wallet,0,477
2024-04-29,France,N,luxury_bus,cash,0,91
2024-04-29,France,N,luxury_bus,card,0,113
2024-04-29,France,N,luxury_bus,digital_wallet,0,114
2024-04-29,France,N,tourist_van,cash,0,84
2024-04-29,France,N,tourist_van,card,0,101
2024-04-29,France,N,tourist_van,digital_wallet,0,89
2024-04-29,France,N,train_express,cash,0,472
2024-04-29,France,N,train_express,card,0,495
2024-04-29,France,N,train_express,digital_wallet,0,494
2024-04-30,France,N,luxury_bus,cash,0,98
2024-04-30,France,N,luxury_bus,card,0,121
2024-04-30,France,N,luxury_bus,digital_wallet,0,87
2024-04-30,France,N,tourist_van,cash,0,106
2024-04-30,France,N,tourist_van,card,0,139
2024-04-30,France,N,tourist_van,digital_wallet,0,111
2024-04-30,France,N,train_express,cash,0,477
2024-04-30,France,N,train_express,card,0,531
2024-04-30,France,N,train_express,digital_wallet,0,510
2024-05-01,France,N,luxury_bus,cash,0,135
2024-05-01,France,N,luxury_bus,card,0,98
2024-05-01,France,N,luxury_bus,digital_wallet,0,114
2024-05-01,France,N,tourist_van,cash,0,125
2024-05-01,France,N,tourist_van,card,0,114
2024-05-01,France,N,tourist_van,digital_wallet,0,143
2024-05-01,France,N,train_express,cash,0,494
2024-05-01,France,N,train_express,card,0,492
2024-05-01,France,N,train_express,digital_wallet,0,475
2024-05-02,France,N,luxury_bus,cash,0,106
2024-05-02,France,N,luxury_bus,card,0,107
2024-05-02,France,N,luxury_bus,digital_wallet,0,110
2024-05-02,France,N,tourist_van,cash,0,113
2024-05-02,France,N,tourist_van,card,0,104
2024-05-02,France,N,tourist_van,digital_wallet,0,110
2024-05-02,France,N,train_express,cash,0,494
2024-05-02,France,N,train_express,card,0,504
2024-05-02,France,N,train_express,digital_wallet,0,481
2024-05-03,France,N,luxury_bus,cash,0,138
2024-05-03,France,N,luxury_bus,card,0,165
2024-05-03,France,N,luxury_bus,digital_wallet,0,170
2024-05-03,France,N,tourist_van,cash,0,145
2024-05-03,France,N,tourist_van,card,0,157
2024-05-03,France,N,tourist_van,digital_wallet,0,159
2024-05-03,France,N,train_express,cash,0,527
2024-05-03,France,N,train_express,card,0,550
2024-05-03,France,N,train_express,digital_wallet,0,565
2024-05-04,France,N,luxury_bus,cash,0,145
2024-05-04,France,N,luxury_bus,card,0,158
2024-05-04,France,N,luxury_bus,digital_wallet,0,159
2024-05-04,France,N,tourist_van,cash,0,168
2024-05-04,France,N,tourist_van,card,0,172
2024-05-04,France,N,tourist_van,digital_wallet,0,172
2024-05-04,France,N,train_express,cash,0,544
2024-05-04,France,N,train_express,card,0,559
2024-05-04,France,N,train_express,digital_wallet,0,563
2024-05-05,France,N,luxury_bus,cash,0,97
2024-05-05,France,N,luxury_bus,card,0,79
2024-05-05,France,N,luxury_bus,digital_wallet,0,79
2024-05-05,France,N,tourist_van,cash,0,93
2024-05-05,France,N,tourist_van,card,0,78
2024-05-05,France,N,tourist_van,digital_wallet,0,89
2024-05-05,France,N,train_express,cash,0,463
2024-05-05,France,N,train_express,card,0,451
2024-05-05,France,N,train_express,digital_wallet,0,452
2024-05-06,France,N,luxury_bus,cash,0,127
2024-05-06,France,N,luxury_bus,card,0,140
2024-05-06,France,N,luxury_bus,digital_wallet,0,107
2024-05-06,France,N,tourist_van,cash,0,100
2024-05-06,France,N,tourist_van,card,0,111
2024-05-06,France,N,tourist_van,digital_wallet,0,98
2024-05-06,France,N,train_express,cash,0,521
2024-05-06,France,N,train_express,card,0,488
2024-05-06,France,N,train_express,digital_wallet,0,482
2024-05-07,France,N,luxury_bus,cash,0,108
2024-05-07,France,N,luxury_bus,card,0,115
2024-05-07,France,N,luxury_bus,digital_wallet,0,106
2024-05-07,France,N,tourist_van,cash,0,123
2024-05-07,France,N,tourist_van,card,0,107
2024-05-07,France,N,tourist_van,digital_wallet,0,102
2024-05-07,France,N,train_express,cash,0,529
2024-05-07,France,N,train_express,card,0,502
2024-05-07,France,N,train_express,digital_wallet,0,490
2024-05-08,France,N,luxury_bus,cash,0,94
2024-05-08,France,N,luxury_bus,card,0,93
2024-05-08,France,N,luxury_bus,digital_wallet,0,71
2024-05-08,France,N,tourist_van,cash,0,122
2024-05-08,France,N,tourist_van,card,0,105
2024-05-08,France,N,tourist_van,digital_wallet,0,115
2024-05-08,France,N,train_express,cash,0,500
2024-05-08,France,N,train_express,card,0,469
2024-05-08,France,N,train_express,digital_wallet,0,495
2024-05-09,France,N,luxury_bus,cash,0,105
2024-05-09,France,N,luxury_bus,card,0,124
2024-05-09,France,N,luxury_bus,digital_wallet,0,118
2024-05-09,France,N,tourist_van,cash,0,104
2024-05-09,France,N,tourist_van,card,0,106
2024-05-09,France,N,tourist_van,digital_wallet,0,97
2024-05-09,France,N,train_express,cash,0,487
2024-05-09,France,N,train_express,card,0,488
2024-05-09,France,N,train_express,digital_wallet,0,495
2024-05-10,France,N,luxury_bus,cash,0,148
2024-05-10,France,N,luxury_bus,card,0,158
2024-05-10,France,N,luxury_bus,digital_wallet,0,166
2024-05-10,France,N,tourist_van,cash,0,141
2024-05-10,France,N,tourist_van,card,0,170
2024-05-10,France,N,tourist_van,digital_wallet,0,185
2024-05-10,France,N,train_express,cash,0,552
2024-05-10,France,N,train_express,card,0,540
2024-05-10,France,N,train_express,digital_wallet,0,546
2024-05-11,France,N,luxury_bus,cash,0,162
2024-05-11,France,N,luxury_bus,card,0,142
2024-05-11,France,N,luxury_bus,digital_wallet,0,158
2024-05-11,France,N,tourist_van,cash,0,147
2024-05-11,France,N,tourist_van,card,0,158
2024-05-11,France,N,tourist_van,digital_wallet,0,159
2024-05-11,France,N,train_express,cash,0,541
2024-05-11,France,N,train_express,card,0,553
2024-05-11,France,N,train_express,digital_wallet,0,543
2024-05-12,France,N,luxury_bus,cash,0,97
2024-05-12,France,N,luxury_bus,card,0,76
2024-05-12,France,N,luxury_bus,digital_wallet,0,81
2024-05-12,France,N,tourist_van,cash,0,73
2024-05-12,France,N,tourist_van,card,0,77
2024-05-12,France,N,tourist_van,digital_wallet,0,67
2024-05-12,France,N,train_express,cash,0,452
2024-05-12,France,N,train_express,card,0,476
2024-05-12,France,N,train_express,digital_wallet,0,457
2024-05-13,France,N,luxury_bus,cash,0,103
2024-05-13,France,N,luxury_bus,card,0,128
2024-05-13,France,N,luxury_bus,digital_wallet,0,122
2024-05-13,France,N,tourist_van,cash,0,97
2024-05-13,France,N,tourist_van,card,0,112
2024-05-13,France,N,tourist_van,digital_wallet,0,89
2024-05-13,France,N,train_express,cash,0,513
2024-05-13,France,N,train_express,card,0,499
2024-05-13,France,N,train_express,digital_wallet,0,512
2024-05-14,France,N,luxury_bus,cash,0,110
2024-05-14,France,N,luxury_bus,card,0,102
2024-05-14,France,N,luxury_bus,digital_wallet,0,103
2024-05-14,France,N,tourist_van,cash,0,102
2024-05-14,France,N,tourist_van,card,0,112
2024-05-14,France,N,tourist_van,digital_wallet,0,97
2024-05-14,France,N,train_express,cash,0,498
2024-05-14,France,N,train_express,card,0,499
2024-05-14,France,N,train_express,digital_wallet,0,478
2024-05-15,France,N,luxury_bus,cash,0,93
2024-05-15,France,N,luxury_bus,card,0,111
2024-05-15,France,N,luxury_bus,digital_wallet,0,103
2024-05-15,France,N,tourist_van,cash,0,105
2024-05-15,France,N,tourist_van,card,0,140
2024-05-15,France,N,tourist_van,digital_wallet,0,96
2024-05-15,France,N,train_express,cash,0,482
2024-05-15,France,N,train_express,card,0,516
2024-05-15,France,N,train_express,digital_wallet,0,502
2024-05-16,France,N,luxury_bus,cash,0,127
2024-05-16,France,N,luxury_bus,card,0,108
2024-05-16,France,N,luxury_bus,digital_wallet,0,94
2024-05-16,France,N,tourist_van,cash,0,111
2024-05-16,France,N,tourist_van,card,0,108
2024-05-16,France,N,tourist_van,digital_wallet,0,107
2024-05-16,France,N,train_express,cash,0,481
2024-05-16,France,N,train_express,card,0,502
2024-05-16,France,N,train_express,digital_wallet,0,492
2024-05-17,France,N,luxury_bus,cash,0,141
2024-05-17,France,N,luxury_bus,card,0,172
2024-05-17,France,N,luxury_bus,digital_wallet,0,169
2024-05-17,France,N,tourist_van,cash,0,133
2024-05-17,France,N,tourist_van,card,0,180
2024-05-17,France,N,tourist_van,digital_wallet,0,174
2024-05-17,France,N,train_express,cash,0,527
2024-05-17,France,N,train_express,card,0,526
2024-05-17,France,N,train_express,digital_wallet,0,557
2024-05-18,France,N,luxury_bus,cash,0,150
2024-05-18,France,N,luxury_bus,card,0,150
2024-05-18,France,N,luxury_bus,digital_wallet,0,183
2024-05-18,France,N,tourist_van,cash,0,145
2024-05-18,France,N,tourist_van,card,0,161
2024-05-18,France,N,tourist_van,digital_wallet,0,166
2024-05-18,France,N,train_express,cash,0,552
2024-05-18,France,N,train_express,card,0,556
2024-05-18,France,N,train_express,digital_wallet,0,554
2024-05-19,France,N,luxury_bus,cash,0,59
2024-05-19,France,N,luxury_bus,card,0,76
2024-05-19,France,N,luxury_bus,digital_wallet,0,93
2024-05-19,France,N,tourist_van,cash,0,69
2024-05-19,France,N,tourist_van,card,0,78
2024-05-19,France,N,tourist_van,digital_wallet,0,40
2024-05-19,France,N,train_express,cash,0,485
2024-05-19,France,N,train_express,card,0,466
2024-05-19,France,N,train_express,digital_wallet,0,466
2024-05-20,France,N,luxury_bus,cash,0,113
2024-05-20,France,N,luxury_bus,card,0,110
2024-05-20,France,N,luxury_bus,digital_wallet,0,112
2024-05-20,France,N,tourist_van,cash,0,93
2024-05-20,France,N,tourist_van,card,0,123
2024-05-20,France,N,tourist_van,digital_wallet,0,121
2024-05-20,France,N,train_express,cash,0,502
2024-05-20,France,N,train_express,card,0,516
2024-05-20,France,N,train_express,digital_wallet,0,498
2024-05-21,France,N,luxury_bus,cash,0,101
2024-05-21,France,N,luxury_bus,card,0,110
2024-05-21,France,N,luxury_bus,digital_wallet,0,121
2024-05-21,France,N,tourist_van,cash,0,102
2024-05-21,France,N,tourist_van,card,0,101
2024-05-21,France,N,tourist_van,digital_wallet,0,94
2024-05-21,France,N,train_express,cash,0,497
2024-05-21,France,N,train_express,card,0,500
2024-05-21,France,N,train_express,digital_wallet,0,485
2024-05-22,France,N,luxury_bus,cash,0,83
2024-05-22,France,N,luxury_bus,card,0,102
2024-05-22,France,N,luxury_bus,digital_wallet,0,110
2024-05-22,France,N,tourist_van,cash,0,127
2024-05-22,France,N,tourist_van,card,0,116
2024-05-22,France,N,tourist_van,digital_wallet,0,135
2024-05-22,France,N,train_express,cash,0,492
2024-05-22,France,N,train_express,card,0,503
2024-05-22,France,N,train_express,digital_wallet,0,496
2024-05-23,France,N,luxury_bus,cash,0,137
2024-05-23,France,N,luxury_bus,card,0,114
2024-05-23,France,N,luxury_bus,digital_wallet,0,78
2024-05-23,France,N,tourist_van,cash,0,99
2024-05-23,France,N,tourist_van,card,0,89
2024-05-23,France,N,tourist_van,digital_wallet,0,122
2024-05-23,France,N,train_express,cash,0,488
2024-05-23,France,N,train_express,card,0,503
2024-05-23,France,N,train_express,digital_wallet,0,496
2024-05-24,France,N,luxury_bus,cash,0,142
2024-05-24,France,N,luxury_bus,card,0,150
2024-05-24,France,N,luxury_bus,digital_wallet,0,156
2024-05-24,France,N,tourist_van,cash,0,147
2024-05-24,France,N,tourist_van,card,0,158
2024-05-24,France,N,tourist_van,digital_wallet,0,168
2024-05-24,France,N,train_express,cash,0,517
2024-05-24,France,N,train_express,card,0,535
2024-05-24,France,N,train_express,digital_wallet,0,562
2024-05-25,France,N,luxury_bus,cash,0,134
2024-05-25,France,N,luxury_bus,card,0,143
2024-05-25,France,N,luxury_bus,digital_wallet,0,165
2024-05-25,France,N,tourist_van,cash,0,145
2024-05-25,France,N,tourist_van,card,0,172
2024-05-25,France,N,tourist_van,digital_wallet,0,130
2024-05-25,France,N,train_express,cash,0,517
2024-05-25,France,N,train_express,card,0,559
2024-05-25,France,N,train_express,digital_wallet,0,559
2024-05-26,France,N,luxury_bus,cash,0,86
2024-05-26,France,N,luxury_bus,card,0,84
2024-05-26,France,N,luxury_bus,digital_wallet,0,77
2024-05-26,France,N,tourist_van,cash,0,69
2024-05-26,France,N,tourist_van,card,0,54
2024-05-26,France,N,tourist_van,digital_wallet,0,100
2024-05-26,France,N,train_express,cash,0,456
2024-05-26,France,N,train_express,card,0,482
2024-05-26,France,N,train_express,digital_wallet,0,460
2024-05-27,France,N,luxury_bus,cash,0,104
2024-05-27,France,N,luxury_bus,card,0,97
2024-05-27,France,N,luxury_bus,digital_wallet,0,107
